Provincias;Sexo;Nacionalidad;Rango de Edad;Periodo;Saldo Migratorio
Jaén;Hombres;Española;De 50 a 54 años;2013;-2,48
Jaén;Hombres;Española;De 50 a 54 años;2012;1,81
Jaén;Hombres;Española;De 50 a 54 años;2011;-0,38
Jaén;Hombres;Española;De 50 a 54 años;2010;-0,09
Jaén;Hombres;Española;De 55 a 59 años;2020;-6,00
Jaén;Hombres;Española;De 55 a 59 años;2019;-3,00
Jaén;Hombres;Española;De 55 a 59 años;2018;2,00
Jaén;Hombres;Española;De 55 a 59 años;2017;-6,00
Jaén;Hombres;Española;De 55 a 59 años;2016;-0,16
Jaén;Hombres;Española;De 55 a 59 años;2015;-5,09
Jaén;Hombres;Española;De 55 a 59 años;2014;-1,22
Jaén;Hombres;Española;De 55 a 59 años;2013;1,68
Jaén;Hombres;Española;De 55 a 59 años;2012;4,99
Jaén;Hombres;Española;De 55 a 59 años;2011;-2,45
Jaén;Hombres;Española;De 55 a 59 años;2010;-1,11
Jaén;Hombres;Española;De 60 a 64 años;2020;-3,00
Jaén;Hombres;Española;De 60 a 64 años;2019;2,00
Jaén;Hombres;Española;De 60 a 64 años;2018;2,00
Jaén;Hombres;Española;De 60 a 64 años;2017;-3,00
Jaén;Hombres;Española;De 60 a 64 años;2016;-0,42
Jaén;Hombres;Española;De 60 a 64 años;2015;2,98
Jaén;Hombres;Española;De 60 a 64 años;2014;4,03
Jaén;Hombres;Española;De 60 a 64 años;2013;0,83
Jaén;Hombres;Española;De 60 a 64 años;2012;2,92
Jaén;Hombres;Española;De 60 a 64 años;2011;1,33
Jaén;Hombres;Española;De 60 a 64 años;2010;1,94
Jaén;Hombres;Española;De 65 a 69 años;2020;-1,00
Jaén;Hombres;Española;De 65 a 69 años;2019;-2,00
Jaén;Hombres;Española;De 65 a 69 años;2018;0,00
Jaén;Hombres;Española;De 65 a 69 años;2017;0,00
Jaén;Hombres;Española;De 65 a 69 años;2016;1,91
Jaén;Hombres;Española;De 65 a 69 años;2015;-0,42
Jaén;Hombres;Española;De 65 a 69 años;2014;6,00
Jaén;Hombres;Española;De 65 a 69 años;2013;0,87
Jaén;Hombres;Española;De 65 a 69 años;2012;0,57
Jaén;Hombres;Española;De 65 a 69 años;2011;3,80
Jaén;Hombres;Española;De 65 a 69 años;2010;3,95
Jaén;Hombres;Española;De 70 a 74 años  ;2020;-1,00
Jaén;Hombres;Española;De 70 a 74 años  ;2019;4,00
Jaén;Hombres;Española;De 70 a 74 años  ;2018;-1,00
Jaén;Hombres;Española;De 70 a 74 años  ;2017;0,00
Jaén;Hombres;Española;De 70 a 74 años  ;2016;3,83
Jaén;Hombres;Española;De 70 a 74 años  ;2015;-0,86
Jaén;Hombres;Española;De 70 a 74 años  ;2014;1,95
Jaén;Hombres;Española;De 70 a 74 años  ;2013;2,94
Jaén;Hombres;Española;De 70 a 74 años  ;2012;-0,04
Jaén;Hombres;Española;De 70 a 74 años  ;2011;-4,64
Jaén;Hombres;Española;De 70 a 74 años  ;2010;0,83
Jaén;Hombres;Española;De 75 a 79 años  ;2020;1,00
Jaén;Hombres;Española;De 75 a 79 años  ;2019;1,00
Jaén;Hombres;Española;De 75 a 79 años  ;2018;1,00
Jaén;Hombres;Española;De 75 a 79 años  ;2017;1,00
Jaén;Hombres;Española;De 75 a 79 años  ;2016;0,00
Jaén;Hombres;Española;De 75 a 79 años  ;2015;0,97
Jaén;Hombres;Española;De 75 a 79 años  ;2014;-0,04
Jaén;Hombres;Española;De 75 a 79 años  ;2013;-1,08
Jaén;Hombres;Española;De 75 a 79 años  ;2012;-2,13
Jaén;Hombres;Española;De 75 a 79 años  ;2011;2,02
Jaén;Hombres;Española;De 75 a 79 años  ;2010;0,00
Jaén;Hombres;Española;De 80 a 84 años  ;2020;1,00
Jaén;Hombres;Española;De 80 a 84 años  ;2019;0,00
Jaén;Hombres;Española;De 80 a 84 años  ;2018;-1,00
Jaén;Hombres;Española;De 80 a 84 años  ;2017;0,00
Jaén;Hombres;Española;De 80 a 84 años  ;2016;1,98
Jaén;Hombres;Española;De 80 a 84 años  ;2015;-1,35
Jaén;Hombres;Española;De 80 a 84 años  ;2014;0,00
Jaén;Hombres;Española;De 80 a 84 años  ;2013;0,00
Jaén;Hombres;Española;De 80 a 84 años  ;2012;1,01
Jaén;Hombres;Española;De 80 a 84 años  ;2011;1,01
Jaén;Hombres;Española;De 80 a 84 años  ;2010;-1,09
Jaén;Hombres;Española;De 85 a 89 años  ;2020;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2019;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2018;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2017;1,00
Jaén;Hombres;Española;De 85 a 89 años  ;2016;0,98
Jaén;Hombres;Española;De 85 a 89 años  ;2015;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2014;1,01
Jaén;Hombres;Española;De 85 a 89 años  ;2013;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2012;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2011;0,00
Jaén;Hombres;Española;De 85 a 89 años  ;2010;0,00
Jaén;Hombres;Española;De 90 y más años;2020;3,00
Jaén;Hombres;Española;De 90 y más años;2019;0,00
Jaén;Hombres;Española;De 90 y más años;2018;-1,00
Jaén;Hombres;Española;De 90 y más años;2017;0,00
Jaén;Hombres;Española;De 90 y más años;2016;0,00
Jaén;Hombres;Española;De 90 y más años;2015;1,00
Jaén;Hombres;Española;De 90 y más años;2014;1,01
Jaén;Hombres;Española;De 90 y más años;2013;0,00
Jaén;Hombres;Española;De 90 y más años;2012;0,00
Jaén;Hombres;Española;De 90 y más años;2011;0,00
Jaén;Hombres;Española;De 90 y más años;2010;0,00
Jaén;Hombres;Extranjera;De 0 a 4 años;2020;40,00
Jaén;Hombres;Extranjera;De 0 a 4 años;2019;54,00
Jaén;Hombres;Extranjera;De 0 a 4 años;2018;29,00
Jaén;Hombres;Extranjera;De 0 a 4 años;2017;21,00
Jaén;Hombres;Extranjera;De 0 a 4 años;2016;19,99
Jaén;Hombres;Extranjera;De 0 a 4 años;2015;-1,54
Jaén;Hombres;Extranjera;De 0 a 4 años;2014;2,50
Jaén;Hombres;Extranjera;De 0 a 4 años;2013;-3,34
Jaén;Hombres;Extranjera;De 0 a 4 años;2012;8,70
Jaén;Hombres;Extranjera;De 0 a 4 años;2011;11,81
Jaén;Hombres;Extranjera;De 0 a 4 años;2010;6,01
Jaén;Hombres;Extranjera;De 5 a 9 años;2020;51,00
Jaén;Hombres;Extranjera;De 5 a 9 años;2019;56,00
Jaén;Hombres;Extranjera;De 5 a 9 años;2018;19,00
Jaén;Hombres;Extranjera;De 5 a 9 años;2017;17,00
Jaén;Hombres;Extranjera;De 5 a 9 años;2016;18,24
Jaén;Hombres;Extranjera;De 5 a 9 años;2015;5,56
Jaén;Hombres;Extranjera;De 5 a 9 años;2014;12,87
Jaén;Hombres;Extranjera;De 5 a 9 años;2013;-7,51
Jaén;Hombres;Extranjera;De 5 a 9 años;2012;2,72
Jaén;Hombres;Extranjera;De 5 a 9 años;2011;5,14
Jaén;Hombres;Extranjera;De 5 a 9 años;2010;23,11
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2020;41,00
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2019;54,00
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2018;5,00
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2017;10,00
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2016;30,56
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2015;7,81
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2014;5,27
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2013;4,21
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2012;7,71
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2011;19,40
Jaén;Hombres;Extranjera;De 10 a 14 años  ;2010;23,18
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2020;69,00
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2019;78,00
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2018;67,00
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2017;45,00
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2016;39,51
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2015;32,76
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2014;9,93
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2013;-14,02
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2012;26,68
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2011;16,93
Jaén;Hombres;Extranjera;De 15 a 19 años  ;2010;17,01
Jaén;Hombres;Extranjera;De 20 a 24 años;2020;94,00
Jaén;Hombres;Extranjera;De 20 a 24 años;2019;107,00
Jaén;Hombres;Extranjera;De 20 a 24 años;2018;54,00
Jaén;Hombres;Extranjera;De 20 a 24 años;2017;22,00
Jaén;Hombres;Extranjera;De 20 a 24 años;2016;21,39
Jaén;Hombres;Extranjera;De 20 a 24 años;2015;27,52
Jaén;Hombres;Extranjera;De 20 a 24 años;2014;27,36
Jaén;Hombres;Extranjera;De 20 a 24 años;2013;-8,13
Jaén;Hombres;Extranjera;De 20 a 24 años;2012;-78,55
Jaén;Hombres;Extranjera;De 20 a 24 años;2011;-44,09
Jaén;Hombres;Extranjera;De 20 a 24 años;2010;37,38
Jaén;Hombres;Extranjera;De 25 a 29 años;2020;108,00
Jaén;Hombres;Extranjera;De 25 a 29 años;2019;96,00
Jaén;Hombres;Extranjera;De 25 a 29 años;2018;64,00
Jaén;Hombres;Extranjera;De 25 a 29 años;2017;20,00
Jaén;Hombres;Extranjera;De 25 a 29 años;2016;25,51
Jaén;Hombres;Extranjera;De 25 a 29 años;2015;29,73
Jaén;Hombres;Extranjera;De 25 a 29 años;2014;70,97
Jaén;Hombres;Extranjera;De 25 a 29 años;2013;-147,74
Jaén;Hombres;Extranjera;De 25 a 29 años;2012;-205,94
Jaén;Hombres;Extranjera;De 25 a 29 años;2011;-237,47
Jaén;Hombres;Extranjera;De 25 a 29 años;2010;22,27
Jaén;Hombres;Extranjera;De 30 a 34 años;2020;63,00
Jaén;Hombres;Extranjera;De 30 a 34 años;2019;75,00
Jaén;Hombres;Extranjera;De 30 a 34 años;2018;2,00
Jaén;Hombres;Extranjera;De 30 a 34 años;2017;-31,00
Jaén;Hombres;Extranjera;De 30 a 34 años;2016;-1,50
Jaén;Hombres;Extranjera;De 30 a 34 años;2015;58,10
Jaén;Hombres;Extranjera;De 30 a 34 años;2014;29,55
Jaén;Hombres;Extranjera;De 30 a 34 años;2013;-240,35
Jaén;Hombres;Extranjera;De 30 a 34 años;2012;-269,26
Jaén;Hombres;Extranjera;De 30 a 34 años;2011;-209,28
Jaén;Hombres;Extranjera;De 30 a 34 años;2010;-51,63
Jaén;Hombres;Extranjera;De 35 a 39 años;2020;32,00
Jaén;Hombres;Extranjera;De 35 a 39 años;2019;6,00
Jaén;Hombres;Extranjera;De 35 a 39 años;2018;-34,00
Jaén;Hombres;Extranjera;De 35 a 39 años;2017;-64,00
Jaén;Hombres;Extranjera;De 35 a 39 años;2016;24,64
Jaén;Hombres;Extranjera;De 35 a 39 años;2015;32,80
Jaén;Hombres;Extranjera;De 35 a 39 años;2014;-25,23
Jaén;Hombres;Extranjera;De 35 a 39 años;2013;-141,41
Jaén;Hombres;Extranjera;De 35 a 39 años;2012;-213,88
Jaén;Hombres;Extranjera;De 35 a 39 años;2011;-89,73
Jaén;Hombres;Extranjera;De 35 a 39 años;2010;-34,07
Jaén;Hombres;Extranjera;De 40 a 44 años;2020;12,00
Jaén;Hombres;Extranjera;De 40 a 44 años;2019;8,00
Jaén;Hombres;Extranjera;De 40 a 44 años;2018;-50,00
Jaén;Hombres;Extranjera;De 40 a 44 años;2017;-36,00
Jaén;Hombres;Extranjera;De 40 a 44 años;2016;-3,48
Jaén;Hombres;Extranjera;De 40 a 44 años;2015;-18,10
Jaén;Hombres;Extranjera;De 40 a 44 años;2014;-28,66
Jaén;Hombres;Extranjera;De 40 a 44 años;2013;-84,58
Jaén;Hombres;Extranjera;De 40 a 44 años;2012;-58,46
Jaén;Hombres;Extranjera;De 40 a 44 años;2011;-65,18
Jaén;Hombres;Extranjera;De 40 a 44 años;2010;-49,43
Jaén;Hombres;Extranjera;De 45 a 49 años;2020;4,00
Jaén;Hombres;Extranjera;De 45 a 49 años;2019;0,00
Jaén;Hombres;Extranjera;De 45 a 49 años;2018;-43,00
Jaén;Hombres;Extranjera;De 45 a 49 años;2017;-32,00
Jaén;Hombres;Extranjera;De 45 a 49 años;2016;-6,31
Jaén;Hombres;Extranjera;De 45 a 49 años;2015;-6,07
Jaén;Hombres;Extranjera;De 45 a 49 años;2014;3,63
Jaén;Hombres;Extranjera;De 45 a 49 años;2013;-34,22
Jaén;Hombres;Extranjera;De 45 a 49 años;2012;-61,93
Jaén;Hombres;Extranjera;De 45 a 49 años;2011;-42,75
Jaén;Hombres;Extranjera;De 45 a 49 años;2010;-32,54
Jaén;Hombres;Extranjera;De 50 a 54 años;2020;11,00
Jaén;Hombres;Extranjera;De 50 a 54 años;2019;1,00
Jaén;Hombres;Extranjera;De 50 a 54 años;2018;-6,00
Jaén;Hombres;Extranjera;De 50 a 54 años;2017;-10,00
Jaén;Hombres;Extranjera;De 50 a 54 años;2016;-0,18
Jaén;Hombres;Extranjera;De 50 a 54 años;2015;19,17
Jaén;Hombres;Extranjera;De 50 a 54 años;2014;-9,23
Jaén;Hombres;Extranjera;De 50 a 54 años;2013;-39,68
Jaén;Hombres;Extranjera;De 50 a 54 años;2012;-12,88
Jaén;Hombres;Extranjera;De 50 a 54 años;2011;-26,50
Jaén;Hombres;Extranjera;De 50 a 54 años;2010;-10,35
Jaén;Hombres;Extranjera;De 55 a 59 años;2020;10,00
Jaén;Hombres;Extranjera;De 55 a 59 años;2019;13,00
Jaén;Hombres;Extranjera;De 55 a 59 años;2018;-10,00
Jaén;Hombres;Extranjera;De 55 a 59 años;2017;-8,00
Jaén;Hombres;Extranjera;De 55 a 59 años;2016;12,20
Jaén;Hombres;Extranjera;De 55 a 59 años;2015;-2,51
Jaén;Hombres;Extranjera;De 55 a 59 años;2014;-8,17
Jaén;Hombres;Extranjera;De 55 a 59 años;2013;-9,44
Jaén;Hombres;Extranjera;De 55 a 59 años;2012;-12,63
Jaén;Hombres;Extranjera;De 55 a 59 años;2011;-5,66
Jaén;Hombres;Extranjera;De 55 a 59 años;2010;0,83
Jaén;Hombres;Extranjera;De 60 a 64 años;2020;5,00
Jaén;Hombres;Extranjera;De 60 a 64 años;2019;24,00
Jaén;Hombres;Extranjera;De 60 a 64 años;2018;-1,00
Jaén;Hombres;Extranjera;De 60 a 64 años;2017;3,00
Jaén;Hombres;Extranjera;De 60 a 64 años;2016;3,60
Jaén;Hombres;Extranjera;De 60 a 64 años;2015;-2,38
Jaén;Hombres;Extranjera;De 60 a 64 años;2014;0,91
Jaén;Hombres;Extranjera;De 60 a 64 años;2013;5,67
Jaén;Hombres;Extranjera;De 60 a 64 años;2012;3,83
Jaén;Hombres;Extranjera;De 60 a 64 años;2011;5,51
Jaén;Hombres;Extranjera;De 60 a 64 años;2010;0,17
Jaén;Hombres;Extranjera;De 65 a 69 años;2020;3,00
Jaén;Hombres;Extranjera;De 65 a 69 años;2019;10,00
Jaén;Hombres;Extranjera;De 65 a 69 años;2018;12,00
Jaén;Hombres;Extranjera;De 65 a 69 años;2017;11,00
Jaén;Hombres;Extranjera;De 65 a 69 años;2016;9,87
Jaén;Hombres;Extranjera;De 65 a 69 años;2015;4,41
Jaén;Hombres;Extranjera;De 65 a 69 años;2014;6,89
Jaén;Hombres;Extranjera;De 65 a 69 años;2013;-1,43
Jaén;Hombres;Extranjera;De 65 a 69 años;2012;-0,89
Jaén;Hombres;Extranjera;De 65 a 69 años;2011;5,40
Jaén;Hombres;Extranjera;De 65 a 69 años;2010;5,55
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2020;7,00
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2019;7,00
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2018;-5,00
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2017;1,00
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2016;3,27
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2015;3,69
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2014;2,72
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2013;1,73
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2012;4,05
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2011;3,52
Jaén;Hombres;Extranjera;De 70 a 74 años  ;2010;-1,25
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2020;-3,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2019;4,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2018;-1,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2017;-4,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2016;1,75
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2015;0,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2014;-1,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2013;2,01
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2012;2,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2011;1,00
Jaén;Hombres;Extranjera;De 75 a 79 años  ;2010;-0,11
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2020;0,00
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2019;-2,00
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2018;-3,00
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2017;2,00
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2016;0,87
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2015;1,90
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2014;0,93
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2013;0,00
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2012;-2,05
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2011;-1,10
Jaén;Hombres;Extranjera;De 80 a 84 años  ;2010;1,02
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2020;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2019;1,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2018;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2017;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2016;0,74
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2015;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2014;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2013;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2012;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2011;0,00
Jaén;Hombres;Extranjera;De 85 a 89 años  ;2010;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2020;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2019;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2018;-1,00
Jaén;Hombres;Extranjera;De 90 y más años;2017;-1,00
Jaén;Hombres;Extranjera;De 90 y más años;2016;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2015;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2014;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2013;1,00
Jaén;Hombres;Extranjera;De 90 y más años;2012;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2011;0,00
Jaén;Hombres;Extranjera;De 90 y más años;2010;0,00
Jaén;Mujeres;Española;De 0 a 4 años;2020;12,00
Jaén;Mujeres;Española;De 0 a 4 años;2019;17,00
Jaén;Mujeres;Española;De 0 a 4 años;2018;12,00
Jaén;Mujeres;Española;De 0 a 4 años;2017;14,00
Jaén;Mujeres;Española;De 0 a 4 años;2016;0,48
Jaén;Mujeres;Española;De 0 a 4 años;2015;-1,10
Jaén;Mujeres;Española;De 0 a 4 años;2014;-3,36
Jaén;Mujeres;Española;De 0 a 4 años;2013;-6,84
Jaén;Mujeres;Española;De 0 a 4 años;2012;-4,48
Jaén;Mujeres;Española;De 0 a 4 años;2011;2,28
Jaén;Mujeres;Española;De 0 a 4 años;2010;-0,35
Jaén;Mujeres;Española;De 5 a 9 años;2020;-11,00
Jaén;Mujeres;Española;De 5 a 9 años;2019;-3,00
Jaén;Mujeres;Española;De 5 a 9 años;2018;-3,00
Jaén;Mujeres;Española;De 5 a 9 años;2017;-1,00
Jaén;Mujeres;Española;De 5 a 9 años;2016;-7,65
Jaén;Mujeres;Española;De 5 a 9 años;2015;-12,24
Jaén;Mujeres;Española;De 5 a 9 años;2014;-9,62
Jaén;Mujeres;Española;De 5 a 9 años;2013;-1,32
Jaén;Mujeres;Española;De 5 a 9 años;2012;-3,40
Jaén;Mujeres;Española;De 5 a 9 años;2011;-0,32
Jaén;Mujeres;Española;De 5 a 9 años;2010;0,51
Jaén;Mujeres;Española;De 10 a 14 años  ;2020;-8,00
Jaén;Mujeres;Española;De 10 a 14 años  ;2019;-3,00
Jaén;Mujeres;Española;De 10 a 14 años  ;2018;-9,00
Jaén;Mujeres;Española;De 10 a 14 años  ;2017;3,00
Jaén;Mujeres;Española;De 10 a 14 años  ;2016;-6,64
Jaén;Mujeres;Española;De 10 a 14 años  ;2015;-13,45
Jaén;Mujeres;Española;De 10 a 14 años  ;2014;-7,47
Jaén;Mujeres;Española;De 10 a 14 años  ;2013;-3,31
Jaén;Mujeres;Española;De 10 a 14 años  ;2012;-0,13
Jaén;Mujeres;Española;De 10 a 14 años  ;2011;-1,54
Jaén;Mujeres;Española;De 10 a 14 años  ;2010;3,03
Jaén;Mujeres;Española;De 15 a 19 años  ;2020;-4,00
Jaén;Mujeres;Española;De 15 a 19 años  ;2019;1,00
Jaén;Mujeres;Española;De 15 a 19 años  ;2018;-4,00
Jaén;Mujeres;Española;De 15 a 19 años  ;2017;-3,00
Jaén;Mujeres;Española;De 15 a 19 años  ;2016;-2,19
Jaén;Mujeres;Española;De 15 a 19 años  ;2015;-1,43
Jaén;Mujeres;Española;De 15 a 19 años  ;2014;-4,37
Jaén;Mujeres;Española;De 15 a 19 años  ;2013;-2,32
Jaén;Mujeres;Española;De 15 a 19 años  ;2012;-4,23
Jaén;Mujeres;Española;De 15 a 19 años  ;2011;-0,37
Jaén;Mujeres;Española;De 15 a 19 años  ;2010;-5,50
Jaén;Mujeres;Española;De 20 a 24 años;2020;-12,00
Jaén;Mujeres;Española;De 20 a 24 años;2019;-13,00
Jaén;Mujeres;Española;De 20 a 24 años;2018;-3,00
Jaén;Mujeres;Española;De 20 a 24 años;2017;-10,00
Jaén;Mujeres;Española;De 20 a 24 años;2016;-12,81
Jaén;Mujeres;Española;De 20 a 24 años;2015;-17,83
Jaén;Mujeres;Española;De 20 a 24 años;2014;-14,88
Jaén;Mujeres;Española;De 20 a 24 años;2013;-12,21
Jaén;Mujeres;Española;De 20 a 24 años;2012;-8,66
Jaén;Mujeres;Española;De 20 a 24 años;2011;-4,03
Jaén;Mujeres;Española;De 20 a 24 años;2010;-5,75
Jaén;Mujeres;Española;De 25 a 29 años;2020;-29,00
Jaén;Mujeres;Española;De 25 a 29 años;2019;-58,00
Jaén;Mujeres;Española;De 25 a 29 años;2018;-19,00
Jaén;Mujeres;Española;De 25 a 29 años;2017;-34,00
Jaén;Mujeres;Española;De 25 a 29 años;2016;-45,02
Jaén;Mujeres;Española;De 25 a 29 años;2015;-87,16
Jaén;Mujeres;Española;De 25 a 29 años;2014;-38,06
Jaén;Mujeres;Española;De 25 a 29 años;2013;-29,77
Jaén;Mujeres;Española;De 25 a 29 años;2012;-15,43
Jaén;Mujeres;Española;De 25 a 29 años;2011;-20,12
Jaén;Mujeres;Española;De 25 a 29 años;2010;-10,26
Jaén;Mujeres;Española;De 30 a 34 años;2020;-39,00
Jaén;Mujeres;Española;De 30 a 34 años;2019;-31,00
Jaén;Mujeres;Española;De 30 a 34 años;2018;-31,00
Jaén;Mujeres;Española;De 30 a 34 años;2017;-29,00
Jaén;Mujeres;Española;De 30 a 34 años;2016;-35,76
Jaén;Mujeres;Española;De 30 a 34 años;2015;-72,21
Jaén;Mujeres;Española;De 30 a 34 años;2014;-42,47
Jaén;Mujeres;Española;De 30 a 34 años;2013;-28,57
Jaén;Mujeres;Española;De 30 a 34 años;2012;-10,09
Jaén;Mujeres;Española;De 30 a 34 años;2011;-11,80
Jaén;Mujeres;Española;De 30 a 34 años;2010;-15,36
Jaén;Mujeres;Española;De 35 a 39 años;2020;-5,00
Jaén;Mujeres;Española;De 35 a 39 años;2019;-17,00
Jaén;Mujeres;Española;De 35 a 39 años;2018;-14,00
Jaén;Mujeres;Española;De 35 a 39 años;2017;-6,00
Jaén;Mujeres;Española;De 35 a 39 años;2016;-6,83
Jaén;Mujeres;Española;De 35 a 39 años;2015;-17,80
Jaén;Mujeres;Española;De 35 a 39 años;2014;-11,81
Jaén;Mujeres;Española;De 35 a 39 años;2013;-6,83
Jaén;Mujeres;Española;De 35 a 39 años;2012;-14,89
Jaén;Mujeres;Española;De 35 a 39 años;2011;-14,88
Jaén;Mujeres;Española;De 35 a 39 años;2010;-0,26
Jaén;Mujeres;Española;De 40 a 44 años;2020;-4,00
Jaén;Mujeres;Española;De 40 a 44 años;2019;-7,00
Jaén;Mujeres;Española;De 40 a 44 años;2018;-4,00
Jaén;Mujeres;Española;De 40 a 44 años;2017;-11,00
Jaén;Mujeres;Española;De 40 a 44 años;2016;-12,70
Jaén;Mujeres;Española;De 40 a 44 años;2015;-18,36
Jaén;Mujeres;Española;De 40 a 44 años;2014;-10,68
Jaén;Mujeres;Española;De 40 a 44 años;2013;-4,56
Jaén;Mujeres;Española;De 40 a 44 años;2012;-9,87
Jaén;Mujeres;Española;De 40 a 44 años;2011;-11,22
Jaén;Mujeres;Española;De 40 a 44 años;2010;-3,90
Jaén;Mujeres;Española;De 45 a 49 años;2020;0,00
Jaén;Mujeres;Española;De 45 a 49 años;2019;-7,00
Jaén;Mujeres;Española;De 45 a 49 años;2018;2,00
Jaén;Mujeres;Española;De 45 a 49 años;2017;-9,00
Jaén;Mujeres;Española;De 45 a 49 años;2016;-5,22
Jaén;Mujeres;Española;De 45 a 49 años;2015;-11,80
Jaén;Mujeres;Española;De 45 a 49 años;2014;-2,23
Jaén;Mujeres;Española;De 45 a 49 años;2013;-1,16
Jaén;Mujeres;Española;De 45 a 49 años;2012;-0,06
